Outlet_ID,Outlet_Size,Cooler_Count,Outlet_Type
OUT_18153,Medium,2,Hotel
OUT_18154,Medium,2,Bakery
OUT_18155,Medium,1,Kiosk
OUT_18156,Medium,1,Hotel
OUT_18157,Large,5,Eatery
OUT_18158,Large,2,Bakery
OUT_18159,Small,0,Eatery
OUT_18160,Large,3,SMMT
OUT_18161,Small,0,Hotel
OUT_18162,small,5,SMMT
OUT_18163,Large,2,Pharmacy
OUT_18164,Small,0,Grocery
OUT_18165,Small,1,SMMT
OUT_18166,Extra Large,4,Pharmacy
OUT_18167,Large,4,Bakry
OUT_18168,small,2,Bakery
OUT_18169,Small,1,Hotel
OUT_18170,Large,2,Bakery
OUT_18171,small,2,Kiosk
OUT_18172,Large,4,Hotel
OUT_18173,Medium,1,Pharmacy
OUT_18174,Medium,2,Eatery
OUT_18175,Medium,2,Kiosk
OUT_18176,Small,0,Bakery
OUT_18177,Small,0,Eatery
OUT_18178,Small,0,Hotel
OUT_18179,Medium,2,Grocery
OUT_18180,Small,1,Grocery
OUT_18181,Small,0,Kiosk
OUT_18182,Small,0,Pharmacy
OUT_18183,Medium,2,Bakery
OUT_18184,Small,0,SMMT
OUT_18185,Medium,2,Kiosk
OUT_18186,Medium,2,Eatery
OUT_18187,Large,2,Eatery
OUT_18188,Small,0,Eatery
OUT_18189,Medium,1,Pharmacy
OUT_18190,Small,0,SMMT
OUT_18191,Large,2,Pharmacy
OUT_18192,Medium,2, Eatery 
OUT_18193,Small,1,Eatery
OUT_18194,Medium,1,Bakery
OUT_18195,Medium,1,Hotel
OUT_18196,Small,0,Eatery
OUT_18197,Small,1,SMMT
OUT_18198,Small,0,Grocery
OUT_18199,Small,0,Pharmacy
OUT_18200,Medium,2,Pharmacy
OUT_18201,Small,0,SMMT
OUT_18202,Medium,1,Eatery
OUT_18203,Large,4,Grocery
OUT_18204,Medium,1,SMMT
OUT_18205,Small,0,Kiosk
OUT_18206,Small,0,SMMT
OUT_18207,Large,3,Hotel
OUT_18208,Medium,1,Grocery
OUT_18209,Extra Large,3,Grocry
OUT_18210,Large,4,Eatery
OUT_18211,Medium,1,Kiosk
OUT_18212,Small,0,SMMT
OUT_18213,Small,0,Pharmacy
OUT_18214,Small,0,Hotel
OUT_18215,Medium,1,Hotel
OUT_18216,Medium,1,SMMT
OUT_18217,Medium,2,Grocery
OUT_18218,Large,4,Eatery
OUT_18219,Small,1,Grocery
OUT_18220,Large,3,Kiosk
OUT_18221,Medium,1,Eatery
OUT_18222,Medium,1,Grocery
OUT_18223,Large,3,Pharmacy
OUT_18224,Medium,1,Hotel
OUT_18225,Small,0,Eatery
OUT_18226,Large,2,SMMT
OUT_18227,Medium,2,Kiosk
OUT_18228,Small,0,Pharmacy
OUT_18229,Small,0,Bakery
OUT_18230,Small,0,Pharmacy
OUT_18231,Small,1,Kiosk
OUT_18232,Small,0,Bakery
OUT_18233,Small,0,Kiosk
OUT_18234,Large,3,Bakery
OUT_18235,small,0,Pharmacy
OUT_18236,Small,0,Eatery
OUT_18237,Small,0,SMMT
OUT_18238,Small,0,Pharmacy
OUT_18239,Small,0,Hotel
OUT_18240,Large,3,Eatery
OUT_18241,Extra Large,2,Bakery
OUT_18242,Large,4,Hotel
OUT_18243,Small,0,Eatery
OUT_18244,Small,0,Hotel
OUT_18245,Medium,1,SMMT
OUT_18246,Medium,2,Grocery
OUT_18247,Small,0,Hotel
OUT_18248,Medium,2,Eatery
OUT_18249,Medium,1,Bakery
OUT_18250,Small,0,SMMT
OUT_18251,Small,0,Kiosk
OUT_18252,Small,0,Eatery
OUT_18253,Small,0,Kiosk
OUT_18254,Large,3,Pharmacy
OUT_18255,Small,0,Grocery
OUT_18256,Small,1,Pharmacy
OUT_18257,Large,3,Hotel
OUT_18258,Small,1,SMMT
OUT_18259,Small,1,Grocery
OUT_18260,Small,0,Kiosk
OUT_18261,Small,1,Eatery
OUT_18262,Small,1,SMMT
OUT_18263,Large,4,Kiosk
OUT_18264,Large,3,Pharmacy
OUT_18265,Medium,1,Kiosk
OUT_18266,small,0,SMMT
OUT_18267,Large,4,Hotel
OUT_18268,Small,0,Hotel
OUT_18269,Small,1,SMMT
OUT_18270,Small,1,Hotel
OUT_18271,Small,0,SMMT
OUT_18272,Small,1,SMMT
OUT_18273,Small,0,Hotel
OUT_18274,Medium,2,Kiosk
OUT_18275,Large,4,Kiosk
OUT_18276,Small,0,Kiosk
OUT_18277,Small,1,Kiosk
OUT_18278,Small,0,Hotel
OUT_18279,Extra Large,4,SMMT
OUT_18280,Small,0,Eatery
OUT_18281,Medium,2,Kiosk
OUT_18282,,4,Bakery
OUT_18283,,1,Eatery
OUT_18284,Small,0,Kiosk
OUT_18285,Medium,1,Kiosk
OUT_18286,Large,3,Kiosk
OUT_18287,Medium,1,SMMT
OUT_18288,small,2,SMMT
OUT_18289,Medium,2,Pharmacy
OUT_18290,Large,4,Kiosk
OUT_18291,Large,3,Grocery
OUT_18292,Small,0,Hotel
OUT_18293,Large,3,Grocery
OUT_18294,Small,0,Kiosk
OUT_18295,Small,0,Eatery
OUT_18296,Large,3,SMMT
OUT_18297,Medium,2,Kiosk
OUT_18298,Small,0,SMMT
OUT_18299,Medium,2,Hotel
OUT_18300,Medium,2,Grocery
OUT_18301,Small,0,Bakery
OUT_18302,Small,0,SMMT
OUT_18303,Small,0,Kiosk
OUT_18304,Small,0,Pharmacy
OUT_18305,Large,5,Kiosk
OUT_18306,Medium,1,Hotel
OUT_18307,Small,0,Kiosk
OUT_18308,Medium,2,Pharmacy
OUT_18309,Medium,1,Eatery
OUT_18310,Medium,2,Grocery
OUT_18311,Small,1,Hotel
OUT_18312,Small,1,Bakery
OUT_18313,Medium,1,Eatery
OUT_18314,Large,5,Kiosk
OUT_18315,Small,0,Pharmacy
OUT_18316,Small,1,Eatery
OUT_18317,Medium,2,Eatery
OUT_18318,Small,1,Eatery
OUT_18319,Medium,1,Grocery
OUT_18320,small,0,Eatery
OUT_18321,Large,3,Kiosk
OUT_18322,Medium,1,SMMT
OUT_18323,Medium,2,Bakery
OUT_18324,Medium,2,Pharmacy
OUT_18325,Small,0,Kiosk
OUT_18326,Small,1,Grocery
OUT_18327,Small,0,Kiosk
OUT_18328,Small,0,Bakry
OUT_18329,Small,1,Pharmacy
OUT_18330,Large,3,Kiosk
OUT_18331,Large,2,Eatery
OUT_18332,Small,0,Pharmacy
OUT_18333,Small,0,SMMT
OUT_18334,Large,4,SMMT
OUT_18335,Medium,2,Hotel
OUT_18336,Small,0,Kiosk
OUT_18337,Large,2,Kiosk
OUT_18338,Extra Large,3,SMMT
OUT_18339,Medium,2,Pharmacy
OUT_18340,Small,1,Pharmacy
OUT_18341,Medium,2,Grocery
OUT_18342,Medium,2,Bakery
OUT_18343,Medium,1,Kiosk
OUT_18344,Small,1,Eatery
OUT_18345,Small,0,Bakery
OUT_18346,Medium,2,Kiosk
OUT_18347,Small,0,Grocery
OUT_18348,Small,1,SMMT
OUT_18349,small,4,Grocery
OUT_18350,Small,0,Pharmacy
OUT_18351,Small,0,Bakery
OUT_18352,Extra Large,4,SMMT
OUT_18353,Small,0,Eatery
OUT_18354,Medium,1,Pharmacy
OUT_18355,Small,0,SMMT
OUT_18356,Small,1,Kiosk
OUT_18357,Small,0,Kiosk
OUT_18358,Large,4,Bakery
OUT_18359,Small,0,Hotel
OUT_18360,Small,1,Pharmacy
OUT_18361,Medium,1,Hotel
OUT_18362,Medium,1,Kiosk
OUT_18363,Medium,2,Bakery
OUT_18364,small,2,SMMT
OUT_18365,Medium,2,Pharmacy
OUT_18366,Medium,2,Bakery
OUT_18367,Small,0,Hotel
OUT_18368,Large,5,SMMT
OUT_18369,Medium,1,SMMT
OUT_18370,Small,1,Kiosk
OUT_18371,Small,0,Bakery
OUT_18372,small,0,Bakery
OUT_18373,Small,0,Kiosk
OUT_18374,Small,0,Hotel
OUT_18375,Small,0,Bakery
OUT_18376,Small,0,Bakery
OUT_18377,Extra Large,2,Hotel
OUT_18378,Medium,2,Pharmacy
OUT_18379,Small,0,SMMT
OUT_18380,Medium,1,Hotel
OUT_18381,Small,0,Pharmacy
OUT_18382,Large,5,Bakery
OUT_18383,Large,3,SMMT
OUT_18384,Small,0,Hotel
OUT_18385,Small,0,Hotel
OUT_18386,Small,0,SMMT
OUT_18387,Large,2,Pharmacy
OUT_18388,Small,0,Pharmacy
OUT_18389,Small,1,Hotel
OUT_18390,Small,0,Bakery
OUT_18391,Medium,2,Bakery
OUT_18392,Large,5,Hotel
OUT_18393,Small,1,Hotel
OUT_18394,Medium,1,SMMT
OUT_18395,small,1,Pharmacy
OUT_18396,Small,0,Eatery
OUT_18397,Small,1,Hotel
OUT_18398,Large,5,SMMT
OUT_18399,Medium,2,SMMT
OUT_18400,Small,1,SMMT
OUT_18401,Small,1,Kiosk
OUT_18402,Small,0,SMMT
OUT_18403,Medium,1,Kiosk
OUT_18404,Small,0,SMMT
OUT_18405,Medium,1,Eatery
OUT_18406,Small,0,Eatery
OUT_18407,Large,4,Bakry
OUT_18408,Extra Large,4,SMMT
OUT_18409,Medium,1,Bakery
OUT_18410,Medium,2, Eatery 
OUT_18411,Medium,2, Eatery 
OUT_18412,Small,0,Eatery
OUT_18413,Large,4,Pharmacy
OUT_18414,Medium,2,Bakery
OUT_18415,Small,1,Kiosk
OUT_18416,Medium,1,Bakry
OUT_18417,Small,1,Eatery
OUT_18418,Small,0,Eatery
OUT_18419,small,0,SMMT
OUT_18420,Medium,2,Grocery
OUT_18421,Medium,1,Eatery
OUT_18422,Medium,2,Pharmacy
OUT_18423,Small,0,Kiosk
OUT_18424,Small,0,Hotel
OUT_18425,Medium,1,Kiosk
OUT_18426,Small,1,Bakery
OUT_18427,Medium,2,Bakry
OUT_18428,small,0,Grocry
OUT_18429,Medium,2,Pharmacy
OUT_18430,Small,1,Grocery
OUT_18431,Medium,2,Eatery
OUT_18432,Small,0,Bakery
OUT_18433,Small,1,Pharmacy
OUT_18434,Small,1,Bakery
OUT_18435,Small,1,Pharmacy
OUT_18436,Small,1,Hotel
OUT_18437,Small,0,Eatery
OUT_18438,Small,0,Grocry
OUT_18439,Medium,2,Eatery
OUT_18440,Large,3,Kiosk
OUT_18441,Small,1,Grocry
OUT_18442,Small,0,Eatery
OUT_18443,Small,0,Kiosk
OUT_18444,Medium,2,Pharmacy
OUT_18445,Small,0,SMMT
OUT_18446,Medium,1,Bakry
OUT_18447,Large,5,Grocery
OUT_18448,Small,0,Hotel
OUT_18449,Medium,1,Kiosk
OUT_18450,,0, Eatery 
OUT_18451,Small,0,Eatery
OUT_18452,Extra Large,3,Pharmacy
OUT_18453,Small,1,Bakery
OUT_18454,Large,3,Grocery
OUT_18455,Small,0,Eatery
OUT_18456,Small,0,SMMT
OUT_18457,Small,0,Pharmacy
OUT_18458,Small,0,Eatery
OUT_18459,Medium,1,Hotel
OUT_18460,Small,0,Grocry
OUT_18461,Medium,2,Kiosk
OUT_18462,Small,0,Grocery
OUT_18463,Small,1,Eatery
OUT_18464,Small,0,Bakery
OUT_18465,Small,1,Kiosk
OUT_18466,Small,1,Kiosk
OUT_18467,small,1,Kiosk
OUT_18468,Extra Large,5,Hotel
OUT_18469,Medium,2,Pharmacy
OUT_18470,Small,0,SMMT
OUT_18471,Small,1,SMMT
OUT_18472,Small,0,Eatery
OUT_18473,Large,4,Hotel
OUT_18474,Small,0,SMMT
OUT_18475,Small,0,Eatery
OUT_18476,Medium,1,Kiosk
OUT_18477,Extra Large,2,Hotel
OUT_18478,Small,0,Hotel
OUT_18479,Extra Large,5,Pharmacy
OUT_18480,Small,0,Hotel
OUT_18481,Large,4,Pharmacy
OUT_18482,Medium,1,Hotel
OUT_18483,Small,1,Kiosk
OUT_18484,Small,1,SMMT
OUT_18485,Medium,2,Kiosk
OUT_18486,Large,4,SMMT
OUT_18487,small,0,Pharmacy
OUT_18488,Small,1,SMMT
OUT_18489,Small,0,Grocery
OUT_18490,Small,0,Hotel
OUT_18491,Large,5,Hotel
OUT_18492,Small,1,Grocery
OUT_18493,Small,0,Grocry
OUT_18494,Small,0,Grocery
OUT_18495,Small,1,Hotel
OUT_18496,Small,0,Kiosk
OUT_18497,Medium,2,Pharmacy
OUT_18498,Small,0,Bakery
OUT_18499,Small,1,SMMT
OUT_18500,Small,1,Kiosk
OUT_18501,Extra Large,3,Kiosk
OUT_18502,Large,5,Grocery
OUT_18503,Small,0,Kiosk
OUT_18504,Large,5,Eatery
OUT_18505,Medium,2,Grocery
OUT_18506,Medium,2,Bakery
OUT_18507,Large,2,SMMT
OUT_18508,Medium,1,Grocery
OUT_18509,Small,0,SMMT
OUT_18510,Small,0,Hotel
OUT_18511,Extra Large,2,Eatery
OUT_18512,Small,1,Bakery
OUT_18513,Small,1,Pharmacy
OUT_18514,Small,0,Kiosk
OUT_18515,Small,0,Pharmacy
OUT_18516,,4,Hotel
OUT_18517,Small,0,Bakery
OUT_18518,Medium,1,Grocry
OUT_18519,Small,1,Eatery
OUT_18520,Small,0,Kiosk
OUT_18521,Medium,1,Bakery
OUT_18522,Large,4,Hotel
OUT_18523,Large,4,SMMT
OUT_18524,Medium,1,Grocery
OUT_18525,Small,0,Eatery
OUT_18526,Small,0,SMMT
OUT_18527,Medium,2,Grocery
OUT_18528,small,5,Kiosk
OUT_18529,Small,0,Hotel
OUT_18530,Small,0,Kiosk
OUT_18531,Medium,2,Kiosk
OUT_18532,Large,2,Bakery
OUT_18533,Small,0,Grocery
OUT_18534,Small,0,Kiosk
OUT_18535,small,0,Hotel
OUT_18536,Small,1,SMMT
OUT_18537,Large,3,Kiosk
OUT_18538,Medium,2,Grocery
OUT_18539,Medium,2,Pharmacy
OUT_18540,Small,0,Pharmacy
OUT_18541,Medium,1,Grocery
OUT_18542,Large,5,Hotel
OUT_18543,,2,SMMT
OUT_18544,Small,0,Hotel
OUT_18545,Large,5,Hotel
OUT_18546,Medium,1,Pharmacy
OUT_18547,Medium,2,Eatery
OUT_18548,Medium,1,Bakery
OUT_18549,Medium,2,Grocery
OUT_18550,Small,1,Eatery
OUT_18551,Small,1,Pharmacy
OUT_18552,Small,0,Bakery
OUT_18553,Small,1,SMMT
OUT_18554,Medium,2,Kiosk
OUT_18555,Medium,1,Kiosk
OUT_18556,Large,2,Eatery
OUT_18557,Small,0,Hotel
OUT_18558,Small,0,Bakery
OUT_18559,Medium,1,SMMT
OUT_18560,Small,0,Kiosk
OUT_18561,Small,0,Kiosk
OUT_18562,Medium,1,Hotel
OUT_18563,Small,0,Pharmacy
OUT_18564,Small,0,Hotel
OUT_18565,Small,0,Hotel
OUT_18566,Small,0,Bakry
OUT_18567,Medium,1,Grocery
OUT_18568,Small,0,Eatery
OUT_18569,Medium,1,Hotel
OUT_18570,Small,0,Kiosk
OUT_18571,Small,0,Grocery
OUT_18572,Large,2,Bakery
OUT_18573,Medium,2,Grocery
OUT_18574,Small,0,Bakery
OUT_18575,Medium,2,Kiosk
OUT_18576,Medium,2,Kiosk
OUT_18577,Medium,1,Bakery
OUT_18578,Medium,2,Bakery
OUT_18579,Medium,2,Pharmacy
OUT_18580,Small,1,Hotel
OUT_18581,Medium,1,SMMT
OUT_18582,Medium,1,Grocery
OUT_18583,Small,0,Bakry
OUT_18584,Medium,2,Eatery
OUT_18585,Small,0,Pharmacy
OUT_18586,Small,0,Pharmacy
OUT_18587,Medium,1,Bakry
OUT_18588,Small,0,Eatery
OUT_18589,Large,5,Eatery
OUT_18590,Small,0,Hotel
OUT_18591,Small,1,Grocery
OUT_18592,Small,0,Grocery
OUT_18593,Medium,1,Grocry
OUT_18594,Small,0,Pharmacy
OUT_18595,Small,1,Kiosk
OUT_18596,small,3,Kiosk
OUT_18597,Medium,1,Hotel
OUT_18598,Small,0,Hotel
OUT_18599,Small,0,SMMT
OUT_18600,Small,0,Bakery
OUT_18601,Small,0,Bakery
OUT_18602,Medium,2,Kiosk
OUT_18603,small,1,Bakery
OUT_18604,Large,2,Grocery
OUT_18605,Small,1,Pharmacy
OUT_18606,Small,0,SMMT
OUT_18607,Large,5,Pharmacy
OUT_18608,Medium,1,SMMT
OUT_18609,Small,0,SMMT
OUT_18610,Small,0,Pharmacy
OUT_18611,Medium,1,Bakery
OUT_18612,Small,1,Bakery
OUT_18613,Small,1,SMMT
OUT_18614,Large,2,SMMT
OUT_18615,Small,0,Pharmacy
OUT_18616,Small,0,Grocery
OUT_18617,Medium,2,Grocery
OUT_18618,Small,1,Bakery
OUT_18619,Medium,1,Hotel
OUT_18620,small,1, Eatery 
OUT_18621,Small,1,SMMT
OUT_18622,Medium,2,Kiosk
OUT_18623,Large,5,Hotel
OUT_18624,Small,0,Eatery
OUT_18625,Small,1,Bakery
OUT_18626,Medium,2,Pharmacy
OUT_18627,Medium,1,Hotel
OUT_18628,Medium,2,Hotel
OUT_18629,Small,0,Hotel
OUT_18630,Large,3,Hotel
OUT_18631,Large,2,Eatery
OUT_18632,Medium,1,Hotel
OUT_18633,Small,0,Hotel
OUT_18634,small,0,Eatery
OUT_18635,Medium,2,Kiosk
OUT_18636,Medium,1,Bakery
OUT_18637,Large,4,SMMT
OUT_18638,Small,0,Kiosk
OUT_18639,Small,0,Grocery
OUT_18640,Small,1,Hotel
OUT_18641,Medium,1,SMMT
OUT_18642,Small,0,Eatery
OUT_18643,Small,1,Bakery
OUT_18644,Small,0,Pharmacy
OUT_18645,Small,1,Kiosk
OUT_18646,Medium,2,Bakery
OUT_18647,Medium,1,Grocery
OUT_18648,Large,2,Pharmacy
OUT_18649,Medium,2,Grocery
OUT_18650,Small,1,Pharmacy
OUT_18651,Small,0,Hotel
OUT_18652,Medium,2,Kiosk
OUT_18653,Small,0,Pharmacy
OUT_18654,small,3,SMMT
OUT_18655,Small,0,Hotel
OUT_18656,Small,1,Grocry
OUT_18657,Small,0,Eatery
OUT_18658,Medium,2,Eatery
OUT_18659,Large,3,Grocery
OUT_18660,Large,4,Pharmacy
OUT_18661,Small,0,SMMT
OUT_18662,Medium,2,SMMT
OUT_18663,Medium,2,SMMT
OUT_18664,Small,0,Hotel
OUT_18665,Small,1,Grocry
OUT_18666,Small,1,Bakry
OUT_18667,Large,3,Bakery
OUT_18668,Medium,2,Grocery
OUT_18669,Medium,1,Kiosk
OUT_18670,Medium,1,Grocery
OUT_18671,Extra Large,2,Bakery
OUT_18672,Small,0,Bakery
OUT_18673,Small,0,Hotel
OUT_18674,Large,3,Bakery
OUT_18675,Large,2,Eatery
OUT_18676,Medium,1,Bakery
OUT_18677,Small,0,Eatery
OUT_18678,Medium,2,Kiosk
OUT_18679,Medium,2,Pharmacy
OUT_18680,Medium,1,Grocery
OUT_18681,Small,1,Eatery
OUT_18682,Extra Large,4,Grocery
OUT_18683,Small,0,Bakery
OUT_18684,Large,3,Grocery
OUT_18685,Small,0,Eatery
OUT_18686,Small,0,Eatery
OUT_18687,Small,0,Bakery
OUT_18688,Medium,1,Bakry
OUT_18689,Large,5,Bakery
OUT_18690,Small,0,Hotel
OUT_18691,Small,0,Kiosk
OUT_18692,Small,1,Eatery
OUT_18693,Medium,2,Eatery
OUT_18694,Small,0,Eatery
OUT_18695,Small,0,SMMT
OUT_18696,Medium,1,Bakry
OUT_18697,Small,1,Eatery
OUT_18698,Small,0,Grocery
OUT_18699,Small,0,SMMT
OUT_18700,Medium,1,Grocery
OUT_18701,Large,2,Hotel
OUT_18702,Medium,2,Grocery
OUT_18703,Medium,1,SMMT
OUT_18704,small,1,Pharmacy
OUT_18705,Small,0,Hotel
OUT_18706,Small,0,Hotel
OUT_18707,Large,4,Grocery
OUT_18708,Small,0,Pharmacy
OUT_18709,Small,0,Eatery
OUT_18710,Small,1,Bakery
OUT_18711,Small,0,Kiosk
OUT_18712,Medium,2,Bakery
OUT_18713,Small,1,Hotel
OUT_18714,Large,3,Pharmacy
OUT_18715,Large,5,Bakery
OUT_18716,Small,0,Hotel
OUT_18717,Small,0,Grocery
OUT_18718,Small,0,Hotel
OUT_18719,Medium,2,Hotel
OUT_18720,Small,1,Bakery
OUT_18721,Small,1,Eatery
OUT_18722,Small,0,Hotel
OUT_18723,Small,0,SMMT
OUT_18724,Small,1,Eatery
OUT_18725,Small,0,Hotel
OUT_18726,Small,1,Pharmacy
OUT_18727,Medium,2,Hotel
OUT_18728,Medium,2,Hotel
OUT_18729,Medium,2,Kiosk
OUT_18730,Small,0,Kiosk
OUT_18731,Small,0,Kiosk
OUT_18732,Large,4,Hotel
OUT_18733,Small,1, Eatery 
OUT_18734,small,0,Grocery
OUT_18735,Medium,2,Grocery
OUT_18736,Medium,1,Kiosk
OUT_18737,Extra Large,3,Pharmacy
OUT_18738,Extra Large,3,Grocery
OUT_18739,Medium,1,Pharmacy
OUT_18740,Large,4,Bakery
OUT_18741,Medium,1, Eatery 
OUT_18742,small,0,Eatery
OUT_18743,small,1,Hotel
OUT_18744,small,4,SMMT
OUT_18745,Large,4,Grocery
OUT_18746,small,1,Eatery
OUT_18747,Small,1,Hotel
OUT_18748,Medium,1,Kiosk
OUT_18749,Small,1,Hotel
OUT_18750,Small,1,Pharmacy
OUT_18751,Large,2,Bakery
OUT_18752,Small,0,Bakery
OUT_18753,Small,0,Grocery
OUT_18754,Large,3,Hotel
OUT_18755,Medium,2,Bakry
OUT_18756,Small,0,Kiosk
OUT_18757,Small,0,Kiosk
OUT_18758,Small,1,Grocery
OUT_18759,Small,0,Grocery
OUT_18760,Small,0,Hotel
OUT_18761,Large,2,Grocery
OUT_18762,Medium,1,Eatery
OUT_18763,small,0,SMMT
OUT_18764,Small,0,Kiosk
OUT_18765,Small,0,Eatery
OUT_18766,Medium,1,SMMT
OUT_18767,Large,5,Kiosk
OUT_18768,Large,5,Eatery
OUT_18769,Small,0,Pharmacy
OUT_18770,Small,0,Eatery
OUT_18771,Small,0,Kiosk
OUT_18772,Large,4,Hotel
OUT_18773,Small,1,Eatery
OUT_18774,Medium,2,Eatery
OUT_18775,Medium,2,Eatery
OUT_18776,Small,0,Pharmacy
OUT_18777,Medium,2,SMMT
OUT_18778,Small,0,Eatery
OUT_18779,Medium,2,Pharmacy
OUT_18780,Small,0,Bakery
OUT_18781,Medium,1,Grocery
OUT_18782,Medium,1,Hotel
OUT_18783,Small,1,Grocery
OUT_18784,Small,0,Bakery
OUT_18785,Small,1,Kiosk
OUT_18786,Small,0,SMMT
OUT_18787,Small,0,Bakery
OUT_18788,Extra Large,3,Grocry
OUT_18789,Medium,2,Grocery
OUT_18790,Medium,1,Eatery
OUT_18791,Large,3,Hotel
OUT_18792,Small,1,Hotel
OUT_18793,Extra Large,5,Bakery
OUT_18794,Small,0,Bakery
OUT_18795,Medium,1,Grocery
OUT_18796,Extra Large,3,Pharmacy
OUT_18797,Small,0,Grocery
OUT_18798,Small,0,Bakery
OUT_18799,Medium,1,Eatery
OUT_18800,Medium,2,Eatery
OUT_18801,Medium,2,Pharmacy
OUT_18802,Extra Large,4,Eatery
OUT_18803,Small,0,Eatery
OUT_18804,Small,0,Kiosk
OUT_18805,Extra Large,5,Grocery
OUT_18806,Small,0,Pharmacy
OUT_18807,Small,0,Pharmacy
OUT_18808,Small,0,Eatery
OUT_18809,Small,0,Bakery
OUT_18810,Small,1,SMMT
OUT_18811,Small,0,Eatery
OUT_18812,,2,SMMT
OUT_18813,Small,0,Pharmacy
OUT_18814,Medium,1,Pharmacy
OUT_18815,Large,3,Hotel
OUT_18816,Small,0,SMMT
OUT_18817,small,1,Pharmacy
OUT_18818,small,2,Bakery
OUT_18819,Large,2,Hotel
OUT_18820,Small,1,Pharmacy
OUT_18821,Medium,1,Pharmacy
OUT_18822,Small,1,Pharmacy
OUT_18823,Medium,1,Grocery
OUT_18824,Small,0,Pharmacy
OUT_18825,Large,5,Hotel
OUT_18826,Medium,1,SMMT
OUT_18827,Extra Large,3,Kiosk
OUT_18828,Small,0,Eatery
OUT_18829,Medium,2,Hotel
OUT_18830,Small,0,SMMT
OUT_18831,Small,1,Bakry
OUT_18832,Medium,2,Grocery
OUT_18833,Medium,1,Kiosk
OUT_18834,small,1,Hotel
OUT_18835,Large,4,Bakery
OUT_18836,Small,0,SMMT
OUT_18837,Small,0,Eatery
OUT_18838,Large,3,Eatery
OUT_18839,Small,1,SMMT
OUT_18840,Medium,2,Kiosk
OUT_18841,Small,0,Pharmacy
OUT_18842,Small,0,Kiosk
OUT_18843,Medium,2,Grocery
OUT_18844,Extra Large,5,Eatery
OUT_18845,Small,1,Kiosk
OUT_18846,Small,0,Eatery
OUT_18847,Small,0,SMMT
OUT_18848,Medium,2,Bakry
OUT_18849,Small,0,Hotel
OUT_18850,Extra Large,3,Bakery
OUT_18851,small,0,Kiosk
OUT_18852,Large,4,Eatery
OUT_18853,Medium,1,Hotel
OUT_18854,Small,1,Bakery
OUT_18855,Large,4,SMMT
OUT_18856,Small,1,Eatery
OUT_18857,Small,0,SMMT
OUT_18858,Large,2,Pharmacy
OUT_18859,Small,0,Grocery
OUT_18860,Medium,2,Hotel
OUT_18861,Small,0,Kiosk
OUT_18862,Medium,2,Eatery
OUT_18863,Large,5,Eatery
OUT_18864,Medium,1,Eatery
OUT_18865,Small,0,Grocery
OUT_18866,Large,4,SMMT
OUT_18867,Medium,1,Kiosk
OUT_18868,Small,1, Eatery 
OUT_18869,Small,0,Bakery
OUT_18870,Medium,1,Grocery
OUT_18871,small,2,Bakery
OUT_18872,Medium,2,Bakry
OUT_18873,Medium,1,Grocery
OUT_18874,Large,4,Pharmacy
OUT_18875,Small,1,Hotel
OUT_18876,Medium,2,Grocery
OUT_18877,Extra Large,2,Kiosk
OUT_18878,Small,0,Bakery
OUT_18879,Small,0,SMMT
OUT_18880,Small,0,Pharmacy
OUT_18881,Small,1,Hotel
OUT_18882,Medium,2,SMMT
OUT_18883,Medium,1,Eatery
OUT_18884,Medium,1,Eatery
OUT_18885,Large,5,Bakery
OUT_18886,Small,0,Kiosk
OUT_18887,Small,0,SMMT
OUT_18888,Medium,2,Bakery
OUT_18889,Small,0,Kiosk
OUT_18890,Medium,1,Hotel
OUT_18891,Small,0,Pharmacy
OUT_18892,Medium,1,SMMT
OUT_18893,Small,0,Bakery
OUT_18894,Medium,2,Grocery
OUT_18895,Small,1,Pharmacy
OUT_18896,Large,2,Pharmacy
OUT_18897,Medium,1,Pharmacy
OUT_18898,Small,0,Hotel
OUT_18899,Small,0,Pharmacy
OUT_18900,Medium,1,SMMT
OUT_18901,Small,0,Bakery
OUT_18902,Medium,2,Pharmacy
OUT_18903,Large,2,Pharmacy
OUT_18904,Medium,2,Bakery
OUT_18905,Medium,1,Kiosk
OUT_18906,Small,0,Bakery
OUT_18907,Small,0,Hotel
OUT_18908,Small,0,Grocery
OUT_18909,Large,2,Hotel
OUT_18910,Medium,2,SMMT
OUT_18911,Large,5,Eatery
OUT_18912,Large,3,Kiosk
OUT_18913,Large,5,Hotel
OUT_18914,Medium,1,Bakery
OUT_18915,Medium,2,Grocery
OUT_18916,Small,0,SMMT
OUT_18917,Small,0,Bakery
OUT_18918,Small,0,SMMT
OUT_18919,Large,4,Pharmacy
OUT_18920,,0,Kiosk
OUT_18921,Medium,1,Bakery
OUT_18922,Medium,1,Pharmacy
OUT_18923,Small,1,Pharmacy
OUT_18924,Medium,2,Hotel
OUT_18925,Medium,1,Pharmacy
OUT_18926,Small,0,Bakery
OUT_18927,small,0,Hotel
OUT_18928,Small,0,Bakery
OUT_18929,Medium,1,SMMT
OUT_18930,Large,3,Grocery
OUT_18931,Small,0,SMMT
OUT_18932,Small,0,Eatery
OUT_18933,Medium,2,Bakery
OUT_18934,Extra Large,3,Bakry
OUT_18935,Small,0,Bakery
OUT_18936,Small,1,Kiosk
OUT_18937,Small,0,Grocry
OUT_18938,Medium,1,Bakery
