Outlet_ID,Latitude,Longitude
OUT_17328,6.250615,80.267098
OUT_17329,6.125249,80.36931
OUT_17330,5.906162,80.417648
OUT_17331,5.97408,80.30977
OUT_17332,5.95027,80.421272
OUT_17333,5.92505,80.36762
OUT_17334,5.998904,80.577262
OUT_17335,80.231599,5.97934
OUT_17336,5.989939,80.286474
OUT_17337,6.290517,80.379234
OUT_17338,6.265814,80.522072
OUT_17339,6.044342,80.47764
OUT_17340,6.148557,80.22855
OUT_17341,6.264798,80.590131
OUT_17342,6.227576,80.520587
OUT_17343,6.003186,80.396042
OUT_17344,6.047898,80.261692
OUT_17345,6.123928,80.344036
OUT_17346,6.00287,80.510564
OUT_17347,5.965722,80.597179
OUT_17348,6.28308,80.402874
OUT_17349,6.088861,80.534308
OUT_17350,6.136734,80.248555
OUT_17351,6.221531,80.418619
OUT_17352,6.04405,80.272859
OUT_17353,6.086483,80.325405
OUT_17354,6.165922,80.329553
OUT_17355,5.97898,80.270206
OUT_17356,6.097426,80.281771
OUT_17357,5.905104,80.469798
OUT_17358,5.998496,80.483157
OUT_17359,6.099408,80.576246
OUT_17360,6.241423,80.560005
OUT_17361,6.244608,80.338789
OUT_17362,6.128725,80.452308
OUT_17363,5.980947,80.331103
OUT_17364,6.118646,80.423461
OUT_17365,6.022778,80.450136
OUT_17366,5.954106,80.538712
OUT_17367,6.192079,80.411024
OUT_17368,6.080892,80.586984
OUT_17369,5.973263,80.488941
OUT_17370,6.176585,80.557797
OUT_17371,6.218939,80.468961
OUT_17372,5.956432,80.395484
OUT_17373,6.010634,80.486071
OUT_17374,6.042009,80.379383
OUT_17375,6.159916,80.462595
OUT_17376,5.975878,80.507408
OUT_17377,5.994342,80.511947
OUT_17378,6.064552,80.523587
OUT_17379,5.979584,80.380589
OUT_17380,6.145261,80.259256
OUT_17381,6.197639,80.41965
OUT_17382,6.155516,80.232597
OUT_17383,5.910336,80.582267
OUT_17384,6.100039,80.59076
OUT_17385,6.184978,80.253639
OUT_17386,6.041343,80.29151
OUT_17387,6.178757,80.44198
OUT_17388,5.961701,80.409051
OUT_17389,6.115954,80.547489
OUT_17390,5.949434,80.294436
OUT_17391,6.095794,80.335374
OUT_17392,6.148401,80.33103
OUT_17393,6.208884,80.428272
OUT_17394,6.130301,80.555364
OUT_17395,6.269403,80.526775
OUT_17396,6.092689,80.409345
OUT_17397,5.956443,80.329538
OUT_17398,6.047792,80.489359
OUT_17399,6.172963,80.343938
OUT_17400,6.240632,80.395121
OUT_17401,6.121096,80.337264
OUT_17402,6.11854,80.597069
OUT_17403,6.032924,80.551515
OUT_17404,5.920815,80.541233
OUT_17405,5.969921,80.230139
OUT_17406,5.91069,80.271145
OUT_17407,6.274164,80.503404
OUT_17408,5.91665,80.557209
OUT_17409,6.162904,80.304889
OUT_17410,6.292312,80.368155
OUT_17411,6.297082,80.59351
OUT_17412,6.223741,80.54142
OUT_17413,6.100152,80.358109
OUT_17414,6.051757,80.384721
OUT_17415,6.158124,80.465479
OUT_17416,6.190701,80.335759
OUT_17417,6.168168,80.391386
OUT_17418,6.25028,80.31307
OUT_17419,6.096469,80.285229
OUT_17420,6.284835,80.359207
OUT_17421,5.921825,80.564943
OUT_17422,5.971165,80.499007
OUT_17423,5.989793,80.559916
OUT_17424,6.160535,80.496675
OUT_17425,6.209642,80.390874
OUT_17426,6.299317,80.420573
OUT_17427,6.079597,80.445699
OUT_17428,6.06955,80.43128
OUT_17429,6.127915,80.544335
OUT_17430,5.998042,80.249685
OUT_17431,6.156737,80.494925
OUT_17432,6.012244,80.523668
OUT_17433,6.190977,80.49628
OUT_17434,6.013345,80.561319
OUT_17435,6.179523,80.234932
OUT_17436,5.983118,80.262472
OUT_17437,6.282203,80.381334
OUT_17438,6.213083,80.249698
OUT_17439,6.282918,80.536059
OUT_17440,5.929447,80.436402
OUT_17441,6.128983,80.237534
OUT_17442,6.033276,80.529862
OUT_17443,6.032677,80.456504
OUT_17444,6.024576,80.582333
OUT_17445,6.205508,80.285275
OUT_17446,6.268941,80.345193
OUT_17447,6.169372,80.210635
OUT_17448,6.298587,80.598828
OUT_17449,6.29058,80.356927
OUT_17450,5.957747,80.570816
OUT_17451,5.979134,80.324498
OUT_17452,6.263733,80.34502
OUT_17453,6.24377,80.376759
OUT_17454,6.295064,80.592397
OUT_17455,6.031272,80.574738
OUT_17456,6.015312,80.467943
OUT_17457,6.224546,80.576364
OUT_17458,6.014777,80.453177
OUT_17459,5.977011,80.368652
OUT_17460,6.0687,80.428689
OUT_17461,6.17272,80.348191
OUT_17462,6.281471,80.242549
OUT_17463,6.021447,80.430347
OUT_17464,6.042581,80.402033
OUT_17465,6.10079,80.263291
OUT_17466,5.951675,80.451388
OUT_17467,6.028628,80.597863
OUT_17468,5.970144,80.584477
OUT_17469,5.975841,80.23002
OUT_17470,6.152195,80.527849
OUT_17471,5.937357,80.29436
OUT_17472,6.239785,80.276764
OUT_17473,6.040069,80.3713
OUT_17474,6.122947,80.485493
OUT_17475,6.13808,80.580382
OUT_17476,6.036697,80.367987
OUT_17477,6.004934,80.43678
OUT_17478,6.095052,80.482137
OUT_17479,5.920537,80.398897
OUT_17480,6.162666,80.256446
OUT_17481,6.224058,80.544544
OUT_17482,5.928913,80.334087
OUT_17483,6.284125,80.309311
OUT_17484,5.934421,80.473376
OUT_17485,6.254457,80.444244
OUT_17486,5.969726,80.429026
OUT_17487,6.243749,80.369753
OUT_17488,6.174706,80.4142
OUT_17489,5.994899,80.482794
OUT_17490,6.141641,80.465248
OUT_17491,5.975379,80.452006
OUT_17492,6.008668,80.259474
OUT_17493,5.949881,80.469542
OUT_17494,6.280336,80.351482
OUT_17495,6.240446,80.321169
OUT_17496,6.005653,80.504344
OUT_17497,6.206357,80.285748
OUT_17498,6.052835,80.568333
OUT_17499,0.0,0.0
OUT_17500,6.145899,80.257924
OUT_17501,6.272059,80.589168
OUT_17502,5.906428,80.424948
OUT_17503,6.265862,80.533078
OUT_17504,6.204527,80.497836
OUT_17505,6.128541,80.40579
OUT_17506,6.202217,80.590347
OUT_17507,6.103393,80.318641
OUT_17508,5.966776,80.31435
OUT_17509,6.190205,80.324866
OUT_17510,5.930039,80.434196
OUT_17511,5.982264,80.241436
OUT_17512,6.230511,80.510161
OUT_17513,6.182802,80.214971
OUT_17514,6.223914,80.454154
OUT_17515,5.95268,80.585918
OUT_17516,5.968717,80.2039
OUT_17517,6.232151,80.524188
OUT_17518,6.077152,80.205294
OUT_17519,6.189435,80.49177
OUT_17520,6.022796,80.245758
OUT_17521,6.076795,80.391448
OUT_17522,5.904104,80.562288
OUT_17523,6.124716,80.37504
OUT_17524,6.179765,80.53078
OUT_17525,5.977701,80.524536
OUT_17526,6.251632,80.398458
OUT_17527,6.145693,80.51633
OUT_17528,6.208696,80.581455
OUT_17529,6.246398,80.577775
OUT_17530,6.127006,80.283156
OUT_17531,6.218197,80.5759
OUT_17532,6.093805,80.507978
OUT_17533,5.979606,80.288671
OUT_17534,6.036519,80.510235
OUT_17535,5.935005,80.317936
OUT_17536,6.025153,80.596019
OUT_17537,6.033609,80.348011
OUT_17538,6.025581,80.522832
OUT_17539,5.953068,80.321296
OUT_17540,5.962937,80.374623
OUT_17541,6.162354,80.521779
OUT_17542,5.982707,80.575026
OUT_17543,6.259694,80.408873
OUT_17544,6.048045,80.280444
OUT_17545,6.214593,80.477655
OUT_17546,6.155989,80.235217
OUT_17547,6.165504,80.249049
OUT_17548,6.091076,80.289043
OUT_17549,5.961325,80.328505
OUT_17550,6.128323,80.325856
OUT_17551,5.976678,80.264223
OUT_17552,6.203414,80.428334
OUT_17553,6.241603,80.574719
OUT_17554,80.353347,5.958499
OUT_17555,6.051381,80.461861
OUT_17556,6.01924,80.335624
OUT_17557,5.995537,80.59111
OUT_17558,6.232029,80.33511
OUT_17559,6.196897,80.554907
OUT_17560,5.923473,80.434503
OUT_17561,6.014678,80.404905
OUT_17562,6.037816,80.498355
OUT_17563,6.090626,80.593445
OUT_17564,6.278931,80.270372
OUT_17565,6.275332,80.431183
OUT_17566,80.551138,6.055785
OUT_17567,6.046544,80.313915
OUT_17568,6.12642,80.337658
OUT_17569,6.154806,80.308406
OUT_17570,6.245602,80.255903
OUT_17571,6.148699,80.235009
OUT_17572,5.928116,80.596952
OUT_17573,6.119978,80.571752
OUT_17574,6.11,80.341706
OUT_17575,5.965175,80.414445
OUT_17576,5.929239,80.300008
OUT_17577,5.996169,80.383717
OUT_17578,5.919018,80.581983
OUT_17579,6.22521,80.589655
OUT_17580,6.157146,80.529928
OUT_17581,5.96953,80.583209
OUT_17582,6.228964,80.203252
OUT_17583,6.002677,80.224045
OUT_17584,5.943148,80.322148
OUT_17585,6.247261,80.494052
OUT_17586,6.220712,80.462847
OUT_17587,5.906396,80.465454
OUT_17588,6.081267,80.521773
OUT_17589,6.160224,80.515421
OUT_17590,6.003286,80.220273
OUT_17591,6.276966,80.447091
OUT_17592,6.19991,80.443753
OUT_17593,6.134279,80.422676
OUT_17594,5.908633,80.36311
OUT_17595,6.294048,80.356719
OUT_17596,6.27342,80.22169
OUT_17597,6.192029,80.520482
OUT_17598,5.961755,80.285622
OUT_17599,6.240091,80.312045
OUT_17600,6.151568,80.332837
OUT_17601,6.040459,80.302608
OUT_17602,6.17981,80.444277
OUT_17603,6.263361,80.454087
OUT_17604,6.023868,80.591161
OUT_17605,6.106129,80.222495
OUT_17606,5.95212,80.501625
OUT_17607,6.27803,80.37882
OUT_17608,5.97901,80.262315
OUT_17609,6.191952,80.470789
OUT_17610,6.021474,80.358645
OUT_17611,6.278649,80.335942
OUT_17612,6.207994,80.562368
OUT_17613,6.208887,80.322689
OUT_17614,6.097144,80.368972
OUT_17615,6.083973,80.57892
OUT_17616,5.993007,80.254667
OUT_17617,5.914527,80.325122
OUT_17618,6.290298,80.460469
OUT_17619,5.999776,80.319769
OUT_17620,6.188098,80.265104
OUT_17621,5.945837,80.584814
OUT_17622,6.24938,80.540403
OUT_17623,6.196429,80.343151
OUT_17624,6.035215,80.471122
OUT_17625,6.097019,80.28766
OUT_17626,6.16989,80.51291
OUT_17627,6.057437,80.235959
OUT_17628,6.06235,80.550455
OUT_17629,6.181333,80.57803
OUT_17630,6.134444,80.544951
OUT_17631,6.066763,80.283522
OUT_17632,6.150146,80.367819
OUT_17633,6.194247,80.584223
OUT_17634,6.101184,80.344562
OUT_17635,6.108898,80.543975
OUT_17636,6.178514,80.228727
OUT_17637,6.239135,80.320475
OUT_17638,5.983196,80.391745
OUT_17639,6.085101,80.589607
OUT_17640,6.001711,80.381398
OUT_17641,6.035428,80.394198
OUT_17642,5.95923,80.509706
OUT_17643,6.028197,80.499248
OUT_17644,5.989985,80.302876
OUT_17645,6.216503,80.422107
OUT_17646,6.220941,80.484105
OUT_17647,6.29234,80.459934
OUT_17648,6.061582,80.449509
OUT_17649,6.037863,80.570373
OUT_17650,6.174886,80.347261
OUT_17651,6.079713,80.361949
OUT_17652,6.012842,80.457821
OUT_17653,5.912484,80.460188
OUT_17654,5.921087,80.551841
OUT_17655,5.938762,80.357264
OUT_17656,6.032054,80.336453
OUT_17657,6.095573,80.217291
OUT_17658,80.382843,5.94665
OUT_17659,6.030628,80.207366
OUT_17660,5.904441,80.477003
OUT_17661,0.0,0.0
OUT_17662,5.918747,80.527536
OUT_17663,5.909535,80.288003
OUT_17664,6.203772,80.400602
OUT_17665,6.13437,80.213503
OUT_17666,6.239949,80.426216
OUT_17667,6.180163,80.342021
OUT_17668,6.216462,80.508611
OUT_17669,6.16897,80.291879
OUT_17670,6.241188,80.309293
OUT_17671,6.108935,80.318417
OUT_17672,6.214026,80.216702
OUT_17673,6.047865,80.4105
OUT_17674,6.207806,80.40035
OUT_17675,6.095195,80.250285
OUT_17676,6.048568,80.38205
OUT_17677,6.249804,80.51689
OUT_17678,5.977577,80.585983
OUT_17679,6.180599,80.334927
OUT_17680,6.276142,80.424382
OUT_17681,6.277693,80.56431
OUT_17682,5.957543,80.390639
OUT_17683,5.9956,80.339355
OUT_17684,6.120066,80.508377
OUT_17685,5.924659,80.345096
OUT_17686,5.927199,80.375764
OUT_17687,5.92312,80.322294
OUT_17688,6.152666,80.201235
OUT_17689,6.164267,80.419903
OUT_17690,6.092642,80.383179
OUT_17691,6.127014,80.284316
OUT_17692,6.274657,80.452782
OUT_17693,6.218565,80.479029
OUT_17694,6.271144,80.503543
OUT_17695,6.058458,80.594857
OUT_17696,6.256563,80.391687
OUT_17697,6.241586,80.549492
OUT_17698,6.215821,80.307974
OUT_17699,6.144361,80.445147
OUT_17700,6.087376,80.255563
OUT_17701,5.962009,80.292586
OUT_17702,5.985898,80.278445
OUT_17703,6.03117,80.473055
OUT_17704,6.025476,80.35662
OUT_17705,6.2036,80.295111
OUT_17706,5.909548,80.245505
OUT_17707,5.965573,80.44251
OUT_17708,6.076081,80.424661
OUT_17709,6.233854,80.478941
OUT_17710,6.043721,80.268599
OUT_17711,6.070764,80.505609
OUT_17712,6.164753,80.540933
OUT_17713,6.251246,80.585621
OUT_17714,6.043183,80.203338
OUT_17715,6.044965,80.445085
OUT_17716,6.070178,80.407195
OUT_17717,5.900141,80.289806
OUT_17718,6.28448,80.336684
OUT_17719,6.28173,80.333032
OUT_17720,6.224576,80.556405
OUT_17721,6.247114,80.314482
OUT_17722,6.23289,80.498822
OUT_17723,6.162959,80.330431
OUT_17724,5.981551,80.499433
OUT_17725,6.16643,80.40662
OUT_17726,5.931715,80.422438
OUT_17727,6.023374,80.355435
OUT_17728,6.193789,80.385286
OUT_17729,6.256735,80.353667
OUT_17730,6.007496,80.23115
OUT_17731,6.127095,80.484715
OUT_17732,5.95156,80.314299
OUT_17733,6.242106,80.250086
OUT_17734,6.231779,80.343204
OUT_17735,5.935956,80.508024
OUT_17736,6.169088,80.426442
OUT_17737,6.141018,80.363947
OUT_17738,5.95522,80.353185
OUT_17739,6.141718,80.477636
OUT_17740,6.158054,80.284269
OUT_17741,6.224574,80.306324
OUT_17742,6.093872,80.47861
OUT_17743,6.249562,80.431168
OUT_17744,6.119252,80.301495
OUT_17745,6.153301,80.27663
OUT_17746,5.998877,80.549754
OUT_17747,6.025803,80.509942
OUT_17748,6.02413,80.57676
OUT_17749,6.115051,80.458319
OUT_17750,6.123764,80.394986
OUT_17751,6.044604,80.412503
OUT_17752,6.078423,80.225912
OUT_17753,5.901213,80.546973
OUT_17754,6.2318,80.461936
OUT_17755,6.126068,80.367619
OUT_17756,6.207922,80.375484
OUT_17757,5.98864,80.261564
OUT_17758,6.041753,80.5945
OUT_17759,6.132998,80.582232
OUT_17760,5.935511,80.460695
OUT_17761,6.220813,80.364171
OUT_17762,6.029206,80.559775
OUT_17763,6.125106,80.544174
OUT_17764,6.211926,80.45642
OUT_17765,6.23587,80.368284
OUT_17766,5.968987,80.478232
OUT_17767,5.9808,80.371532
OUT_17768,6.07126,80.364998
OUT_17769,6.183824,80.519882
OUT_17770,5.977861,80.516709
OUT_17771,6.122851,80.369527
OUT_17772,6.235477,80.205069
OUT_17773,6.198237,80.510154
OUT_17774,6.011643,80.246484
OUT_17775,5.979057,80.347702
OUT_17776,5.902224,80.578141
OUT_17777,5.947988,80.455876
OUT_17778,5.910577,80.296837
OUT_17779,6.062658,80.549594
OUT_17780,6.041981,80.282418
OUT_17781,5.910812,80.575678
OUT_17782,80.53414,6.050515
OUT_17783,6.049276,80.343037
OUT_17784,6.139045,80.233058
OUT_17785,6.22698,80.454367
OUT_17786,5.976534,80.568117
OUT_17787,6.228022,80.450994
OUT_17788,5.900805,80.598801
OUT_17789,5.940121,80.533604
OUT_17790,6.216683,80.519088
OUT_17791,6.169828,80.359509
OUT_17792,5.998887,80.361043
OUT_17793,5.938337,80.404787
OUT_17794,6.183412,80.496385
OUT_17795,6.15956,80.523769
OUT_17796,5.972623,80.261287
OUT_17797,5.973546,80.26661
OUT_17798,6.243374,80.374312
OUT_17799,6.021143,80.524598
OUT_17800,6.286963,80.477943
OUT_17801,6.095659,80.218406
OUT_17802,6.164948,80.494331
OUT_17803,6.165729,80.367073
OUT_17804,5.929016,80.587767
OUT_17805,5.954693,80.468467
OUT_17806,6.226556,80.474442
OUT_17807,6.176735,80.559795
OUT_17808,5.95552,80.418278
OUT_17809,6.109144,80.520015
OUT_17810,5.977405,80.328967
OUT_17811,6.133578,80.514532
OUT_17812,0.0,0.0
OUT_17813,6.171092,80.291095
OUT_17814,6.271771,80.516879
OUT_17815,6.176057,80.338448
OUT_17816,6.1869,80.479522
OUT_17817,6.155108,80.502167
OUT_17818,6.162547,80.219441
OUT_17819,6.108863,80.416698
OUT_17820,6.111678,80.354136
OUT_17821,6.201325,80.251974
OUT_17822,5.919142,80.482189
OUT_17823,6.208944,80.403234
OUT_17824,6.290612,80.344785
OUT_17825,6.290329,80.271703
OUT_17826,6.100259,80.264311
OUT_17827,6.086041,80.236715
OUT_17828,6.115248,80.301455
OUT_17829,6.114314,80.310126
OUT_17830,6.092004,80.216752
OUT_17831,6.019111,80.316752
OUT_17832,6.218141,80.231398
OUT_17833,6.248727,80.297763
OUT_17834,6.291764,80.528592
OUT_17835,6.252961,80.326939
OUT_17836,5.918323,80.457306
OUT_17837,5.919978,80.551139
OUT_17838,6.185537,80.313602
OUT_17839,6.11788,80.415803
OUT_17840,6.088521,80.284522
OUT_17841,6.039029,80.51101
OUT_17842,6.084619,80.574078
OUT_17843,6.254702,80.494722
OUT_17844,6.104582,80.403106
OUT_17845,6.207437,80.524022
OUT_17846,5.937257,80.348264
OUT_17847,5.928325,80.299854
OUT_17848,6.275968,80.336167
OUT_17849,6.132115,80.545298
OUT_17850,6.211331,80.424422
OUT_17851,5.959307,80.465174
OUT_17852,5.950294,80.525861
OUT_17853,5.96095,80.57984
OUT_17854,5.931383,80.49938
OUT_17855,6.10757,80.415224
OUT_17856,6.208936,80.573892
OUT_17857,5.969675,80.512571
OUT_17858,6.064397,80.590068
OUT_17859,6.244555,80.581313
OUT_17860,6.039639,80.439933
OUT_17861,5.974998,80.241208
OUT_17862,6.268484,80.555999
OUT_17863,6.260457,80.500515
OUT_17864,5.938164,80.459168
OUT_17865,6.051327,80.588593
OUT_17866,6.076886,80.54176
OUT_17867,6.203775,80.370709
OUT_17868,5.929958,80.437648
OUT_17869,6.105869,80.556697
OUT_17870,6.242929,80.345355
OUT_17871,6.106998,80.306424
OUT_17872,5.954849,80.599432
OUT_17873,5.978314,80.392701
OUT_17874,5.911865,80.43963
OUT_17875,6.222267,80.237646
OUT_17876,5.930278,80.52842
OUT_17877,6.038912,80.327459
OUT_17878,5.974149,80.30462
OUT_17879,6.03223,80.304308
OUT_17880,6.187713,80.473318
OUT_17881,6.288252,80.344943
OUT_17882,6.02745,80.385256
OUT_17883,5.980975,80.555397
OUT_17884,6.197118,80.375494
OUT_17885,6.003415,80.312779
OUT_17886,5.901812,80.454114
OUT_17887,6.117814,80.420079
OUT_17888,5.956522,80.207612
OUT_17889,6.095744,80.439353
OUT_17890,6.004669,80.35034
OUT_17891,6.148417,80.402388
OUT_17892,6.211941,80.40551
OUT_17893,6.018335,80.564789
OUT_17894,6.133306,80.366242
OUT_17895,6.121775,80.41074
OUT_17896,6.271063,80.384346
OUT_17897,5.973764,80.495759
OUT_17898,6.01883,80.240611
OUT_17899,5.944891,80.268534
OUT_17900,6.066052,80.565428
OUT_17901,6.233787,80.213947
OUT_17902,6.049152,80.417936
OUT_17903,6.188205,80.402066
OUT_17904,6.152552,80.57043
OUT_17905,6.29657,80.385494
OUT_17906,6.244136,80.567074
OUT_17907,6.002257,80.208135
OUT_17908,5.991405,80.22349
OUT_17909,5.90877,80.568775
OUT_17910,6.11314,80.290482
OUT_17911,6.043856,80.220618
OUT_17912,5.963552,80.457678
OUT_17913,6.278932,80.443464
OUT_17914,5.988588,80.394477
OUT_17915,6.16724,80.276835
OUT_17916,5.978123,80.245656
OUT_17917,6.242288,80.54377
OUT_17918,6.088034,80.218879
OUT_17919,6.110757,80.435794
OUT_17920,6.26287,80.419938
OUT_17921,5.912505,80.284512
OUT_17922,6.189198,80.429169
OUT_17923,6.207483,80.465716
OUT_17924,6.036725,80.506607
OUT_17925,5.950387,80.205265
OUT_17926,6.148145,80.523477
OUT_17927,6.148302,80.349717
OUT_17928,6.062209,80.331199
OUT_17929,5.908052,80.572196
OUT_17930,6.171281,80.553246
OUT_17931,5.9627,80.523158
OUT_17932,5.99555,80.53103
OUT_17933,6.243892,80.485996
OUT_17934,6.287548,80.47613
OUT_17935,5.910482,80.460838
OUT_17936,6.081751,80.385051
OUT_17937,6.13046,80.391643
OUT_17938,6.181444,80.397487
OUT_17939,6.199946,80.349428
OUT_17940,6.216598,80.328506
OUT_17941,5.958587,80.594229
OUT_17942,6.131522,80.393145
OUT_17943,6.049056,80.222496
OUT_17944,6.17028,80.422704
OUT_17945,6.016779,80.467807
OUT_17946,6.166862,80.454049
OUT_17947,6.068945,80.437427
OUT_17948,6.287995,80.357716
OUT_17949,6.084317,80.316713
OUT_17950,6.246447,80.23912
OUT_17951,6.198495,80.252088
OUT_17952,5.978162,80.233352
OUT_17953,6.245826,80.216265
OUT_17954,6.014972,80.535403
OUT_17955,6.263731,80.50893
OUT_17956,6.227407,80.331329
OUT_17957,6.179828,80.361054
OUT_17958,6.248251,80.277835
OUT_17959,6.070323,80.24507
OUT_17960,6.239676,80.318166
OUT_17961,6.005171,80.264054
OUT_17962,6.103451,80.339066
OUT_17963,6.286598,80.599604
OUT_17964,6.109363,80.340176
OUT_17965,6.132562,80.505571
OUT_17966,6.189565,80.462189
OUT_17967,6.292057,80.567821
OUT_17968,5.921749,80.333151
OUT_17969,6.11728,80.352736
OUT_17970,6.193938,80.276347
OUT_17971,6.199547,80.389874
OUT_17972,6.063499,80.268429
OUT_17973,6.078713,80.224907
OUT_17974,5.919847,80.29561
OUT_17975,6.135059,80.318727
OUT_17976,6.221078,80.264583
OUT_17977,6.281283,80.272543
OUT_17978,6.132467,80.562136
OUT_17979,6.004923,80.448546
OUT_17980,6.271752,80.414132
OUT_17981,6.022552,80.542181
OUT_17982,6.133903,80.533689
OUT_17983,6.230355,80.465046
OUT_17984,6.156777,80.359512
OUT_17985,80.538653,5.988942
OUT_17986,5.950691,80.38949
OUT_17987,6.136197,80.378896
OUT_17988,6.270161,80.227367
OUT_17989,5.962889,80.475134
OUT_17990,5.989815,80.468126
OUT_17991,6.027992,80.523632
OUT_17992,6.00137,80.292325
OUT_17993,6.206241,80.210872
OUT_17994,6.121423,80.24404
OUT_17995,6.213743,80.428884
OUT_17996,6.214412,80.259604
OUT_17997,80.340445,6.001896
OUT_17998,6.027753,80.438417
OUT_17999,6.249236,80.546452
OUT_18000,5.912279,80.552426
OUT_18001,5.9068,80.403485
OUT_18002,6.238343,80.518234
OUT_18003,6.135085,80.489468
OUT_18004,6.057144,80.492606
OUT_18005,6.019331,80.505319
OUT_18006,6.140281,80.365146
OUT_18007,6.052597,80.423805
OUT_18008,6.076324,80.454354
OUT_18009,6.263184,80.297433
OUT_18010,6.020582,80.249278
OUT_18011,5.985869,80.235043
OUT_18012,6.00682,80.23756
OUT_18013,6.153894,80.35481
OUT_18014,6.161282,80.354541
OUT_18015,5.984269,80.551939
OUT_18016,6.132669,80.388494
OUT_18017,5.984229,80.252591
OUT_18018,6.118219,80.363459
OUT_18019,6.279888,80.580169
OUT_18020,6.140868,80.448743
OUT_18021,6.298485,80.275532
OUT_18022,6.083471,80.248004
OUT_18023,5.919713,80.404259
OUT_18024,6.186686,80.243762
OUT_18025,6.267127,80.549788
OUT_18026,6.116066,80.265084
OUT_18027,6.052534,80.37552
OUT_18028,6.261995,80.511466
OUT_18029,6.084765,80.416079
OUT_18030,5.99376,80.40929
OUT_18031,6.057664,80.57783
OUT_18032,6.065861,80.49818
OUT_18033,5.909681,80.540961
OUT_18034,5.977556,80.22678
OUT_18035,5.967654,80.459423
OUT_18036,6.294265,80.51194
OUT_18037,6.209662,80.463094
OUT_18038,6.150986,80.5826
OUT_18039,5.949627,80.363051
OUT_18040,6.285055,80.546202
OUT_18041,6.04759,80.489056
OUT_18042,6.010515,80.53314
OUT_18043,6.243397,80.308265
OUT_18044,6.156267,80.336073
OUT_18045,5.970444,80.42193
OUT_18046,6.077955,80.299749
OUT_18047,6.097707,80.236844
OUT_18048,6.087561,80.482488
OUT_18049,6.103713,80.32723
OUT_18050,6.123607,80.258828
OUT_18051,6.008087,80.433974
OUT_18052,5.957535,80.263636
OUT_18053,5.986349,80.322752
OUT_18054,6.052837,80.229757
OUT_18055,5.905894,80.462209
OUT_18056,6.186343,80.220402
OUT_18057,6.014557,80.424741
OUT_18058,6.199378,80.341419
OUT_18059,6.036767,80.252423
OUT_18060,6.098825,80.420566
OUT_18061,6.03293,80.422677
OUT_18062,5.93326,80.501831
OUT_18063,6.03873,80.473234
OUT_18064,6.061259,80.423422
OUT_18065,5.967112,80.296338
OUT_18066,6.155412,80.567057
OUT_18067,6.296421,80.258378
OUT_18068,6.261224,80.434936
OUT_18069,5.946301,80.316439
OUT_18070,6.072115,80.313133
OUT_18071,6.208847,80.410603
OUT_18072,5.997515,80.555691
OUT_18073,6.133044,80.22802
OUT_18074,5.94088,80.294806
OUT_18075,6.189382,80.483194
OUT_18076,6.262546,80.214794
OUT_18077,6.201691,80.276823
OUT_18078,6.230528,80.239545
OUT_18079,6.291397,80.244671
OUT_18080,5.949425,80.417957
OUT_18081,6.194524,80.528944
OUT_18082,6.144135,80.25736
OUT_18083,6.275835,80.372627
OUT_18084,6.221636,80.201832
OUT_18085,6.043101,80.333699
OUT_18086,6.237498,80.44892
OUT_18087,6.017928,80.207541
OUT_18088,6.283024,80.318571
OUT_18089,5.960633,80.481717
OUT_18090,6.031537,80.531126
OUT_18091,6.068309,80.233837
OUT_18092,6.087758,80.478429
OUT_18093,6.111531,80.402746
OUT_18094,5.927263,80.406561
OUT_18095,6.171097,80.290199
OUT_18096,6.255762,80.243434
OUT_18097,6.194877,80.313553
OUT_18098,6.214399,80.574019
OUT_18099,5.982295,80.502916
OUT_18100,6.155917,80.293148
OUT_18101,6.023257,80.591119
OUT_18102,6.066566,80.343736
OUT_18103,6.050764,80.459635
OUT_18104,6.077832,80.563488
OUT_18105,6.079087,80.397825
OUT_18106,6.085049,80.518981
OUT_18107,6.142977,80.21158
OUT_18108,6.166733,80.287797
OUT_18109,6.264131,80.541196
OUT_18110,6.10427,80.494669
OUT_18111,6.268023,80.436731
OUT_18112,6.152715,80.279272
OUT_18113,6.29831,80.246168
OUT_18114,6.289757,80.294807
OUT_18115,6.183197,80.51617
OUT_18116,6.219908,80.376049
OUT_18117,6.220392,80.248688
OUT_18118,6.141872,80.582129
OUT_18119,5.97236,80.365246
OUT_18120,5.969091,80.559121
OUT_18121,6.171684,80.285414
OUT_18122,6.051697,80.42195
OUT_18123,6.033931,80.283984
OUT_18124,6.229933,80.487548
OUT_18125,6.129829,80.585864
OUT_18126,6.083419,80.301249
OUT_18127,6.287198,80.448217
OUT_18128,6.296459,80.43904
OUT_18129,6.161747,80.263709
OUT_18130,6.140211,80.426174
OUT_18131,5.983188,80.584429
OUT_18132,6.262248,80.226987
OUT_18133,6.024637,80.356186
OUT_18134,6.287913,80.211478
OUT_18135,6.070018,80.227722
OUT_18136,6.171607,80.42145
OUT_18137,5.996614,80.382186
OUT_18138,6.138086,80.438604
OUT_18139,6.109081,80.242911
OUT_18140,6.06221,80.560743
OUT_18141,6.058565,80.252974
OUT_18142,6.205705,80.340301
OUT_18143,6.096288,80.220281
OUT_18144,6.215636,80.482612
OUT_18145,6.004342,80.557581
OUT_18146,5.950722,80.377118
OUT_18147,5.971324,80.444282
OUT_18148,6.163345,80.301934
OUT_18149,6.132782,80.46615
